component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,flag_module_b,triggered_parameters_b
C_00859,LOT_021,False,24.8026,23.8502,25.5725,25.5892,8.4596,8.4704,8.6186,8.8556,4.9945,4.8923,4.9194,4.9782,25.490993,0.011394399303860128,False,8.933933,0.003218980958726673,False,5.010379,0.0008199919276767331,False,False,
C_00860,LOT_021,False,26.9389,27.1955,28.4467,29.2364,8.8353,9.3409,9.3666,9.4541,4.5084,4.528,4.5178,4.2579,28.10783,0.006335625330607103,False,9.638718,0.002068178134494361,False,4.683417,0.0010792836348215767,False,False,
C_00861,LOT_021,False,24.2713,24.8916,26.1789,25.8869,8.2868,8.5612,8.6655,8.6657,4.3401,4.3517,4.3133,4.4947,25.60432,0.004949448098076712,False,9.059805,0.0034625341415405308,False,4.454194,0.0007117643674214672,False,False,
C_00862,LOT_021,False,23.5869,23.6032,25.1521,25.6253,8.0222,7.5033,8.0457,8.2364,5.3889,5.2506,5.2296,5.1197,24.737698,0.007878455564710821,False,8.270888,0.0053304745038350405,False,5.3515067,0.0007007410420311796,False,False,
C_00863,LOT_021,False,26.0605,25.7114,27.3388,26.6338,8.1015,8.0113,8.2169,8.2935,4.3592,4.2527,4.4734,4.6271,26.945786,0.008572121683756503,False,8.382926,0.0025807360225253615,False,4.45481,0.00140354265636868,False,False,
C_00864,LOT_021,False,25.8298,26.1015,26.536,26.3408,9.1941,9.1194,8.9935,9.1449,4.8723,4.9323,5.0233,4.8903,26.932446,0.005770455042521149,False,9.450706,0.0023007328351338664,False,4.934181,1.306398179796226e-05,False,False,
C_00865,LOT_021,False,26.2287,25.932,26.1936,26.703,7.8781,7.778,7.8933,8.3319,4.9437,4.9344,4.8922,5.0039,26.926113,0.00690356339348688,False,8.259185,0.003341561370425757,False,4.9655576,0.0002163720501793747,False,False,
C_00866,LOT_021,False,24.688,24.4911,25.0662,25.6501,9.276,9.8153,10.1729,9.9785,4.125,4.3788,4.3853,4.1929,25.694366,0.00835601704915365,False,10.183076,0.0025539993392096586,False,4.538967,0.00111227175394694,False,False,
C_00867,LOT_021,False,22.8588,23.1038,22.9374,23.9516,9.4069,9.3806,9.5977,9.5816,4.2656,4.5058,4.3384,4.3604,24.153393,0.007288838831583661,False,9.855397,0.003297202947404654,False,4.7290797,0.0015505536344316284,False,False,
C_00868,LOT_021,False,25.7507,27.6192,27.3517,28.9325,7.9263,7.4841,8.227,8.2571,4.8024,4.7582,4.8829,4.7998,28.26747,0.004501870875888405,False,8.123039,0.004437078094482423,False,4.840156,0.0005691394329071015,False,False,
C_00869,LOT_021,False,24.9549,26.1643,25.4262,26.32,9.1238,8.9931,9.8258,9.6752,5.2725,5.3311,5.4817,5.4968,26.754843,0.004100991376241043,False,9.49915,0.0035142380290561245,False,5.341234,7.03764385647232e-05,False,False,
C_00870,LOT_021,False,23.0221,24.1817,24.0218,23.9246,7.717,8.3271,8.6183,8.6587,4.2169,4.3596,4.3488,4.5358,24.47117,0.002010211287604443,False,8.705921,0.002630702590942385,False,4.4307537,0.0004941229714287627,False,False,
C_00871,LOT_021,False,21.7882,22.6137,23.7969,24.0963,8.3501,8.393,8.9361,9.048,4.8685,4.7776,4.8369,4.896,23.364744,0.005215584627787262,False,8.831263,0.0030434901979234435,False,4.890809,0.0007861740218268527,False,False,
C_00872,LOT_021,False,24.1829,25.0767,26.0407,26.6095,9.2772,9.4057,9.4573,9.9119,4.3761,4.3275,4.379,4.2223,25.57808,0.003481800164116761,False,9.855397,0.0031228973918490974,False,4.403845,0.0005301724539862761,False,False,
C_00873,LOT_021,False,25.8747,25.6118,26.2783,27.3227,7.8307,7.9698,7.9113,7.7762,4.1367,4.0699,4.0452,4.3343,26.910717,0.009020257017347556,False,8.192081,0.0015436211903889958,False,4.216712,0.001019527763790557,False,False,
C_00874,LOT_021,False,26.6436,25.2542,25.6546,26.7918,8.8281,9.0969,9.1847,9.6726,4.5292,4.6029,4.6489,4.8315,26.550743,0.009003771548800991,False,9.382392,0.00198258284462823,False,4.687287,0.0005860198179880779,False,False,
C_00875,LOT_021,False,25.9112,26.0354,25.7748,28.0338,8.4205,8.7297,8.8256,8.9074,4.8313,4.7402,4.7991,4.8256,27.000835,0.006704412629869255,False,9.098509,0.0025611724641588043,False,4.8446198,0.0007251371595594636,False,False,
C_00876,LOT_021,False,25.0231,25.2511,25.8321,26.2818,8.0674,8.4567,8.3469,8.8015,4.6213,4.5378,4.7541,4.8993,26.124851,0.006067716852823886,False,8.883453,0.0029635650634765648,False,4.7214627,0.001275435601340401,False,False,
C_00877,LOT_021,False,27.7016,27.2833,27.3759,29.1444,7.8783,8.5682,8.512,9.159,4.4751,4.6336,4.71,4.7717,28.128351,0.005868411191304521,False,9.039583,0.003273494487338602,False,4.6935225,0.00041612814797295196,False,False,
C_00878,LOT_021,False,26.0564,26.0808,26.4613,27.3561,9.304,9.1478,9.1737,9.7283,4.9273,4.8274,4.8302,4.8229,27.036924,0.006639752515157064,False,9.694623,0.0037973818990919314,False,4.8746743,0.0003282938904232455,False,False,
C_00879,LOT_021,False,28.1192,28.7789,29.3457,29.0165,8.1008,8.6593,8.5621,9.0445,4.4572,4.4837,4.6673,4.5938,29.42935,0.004517013189527723,False,9.039583,0.002640855598449707,False,4.6097646,0.0008754484441545288,False,False,
C_00880,LOT_021,False,22.781,23.2231,23.3994,23.5482,7.875,7.7046,7.6085,7.8786,4.4897,4.468,4.3087,4.5239,24.178427,0.006634213489956335,False,8.127163,0.002934464814927842,False,4.607088,0.0009658895068698462,False,False,
C_00881,LOT_022,False,23.0333,22.4661,24.3944,24.3327,11.9213,12.0709,11.8769,12.415,5.0136,4.8747,5.1838,5.4661,23.737284,0.008827664629618322,False,12.598777,0.0036658112314012317,False,5.1260557,0.001745525815751819,False,False,
C_00882,LOT_022,False,23.4839,24.9375,25.0208,25.7839,10.7059,10.2256,10.429,11.1424,3.9347,4.0595,4.0922,3.9482,25.15116,0.0014837450451321071,False,11.019953,0.005516338708665636,False,4.043759,-0.0001093134085337313,False,False,
C_00883,LOT_022,False,24.6083,24.4131,24.0772,25.5134,9.7749,10.2561,10.2361,10.3975,4.5672,4.4289,4.4281,4.6235,25.649567,0.008586573961046007,False,10.675022,0.002909181425306532,False,4.646422,0.0015105688148074707,False,False,
C_00884,LOT_022,False,22.6936,22.7705,24.1614,24.5736,10.3426,10.5324,10.686,10.7793,4.3573,4.5227,4.596,4.4908,23.859192,0.007560360378689247,False,10.910266,0.002624068906572124,False,4.6417837,0.0008269702381557861,False,False,
C_00885,LOT_022,False,23.324,24.488,24.0716,24.9858,10.1895,10.2775,10.4729,10.3527,4.5423,4.3778,4.5422,4.4471,25.076181,0.004084593137105309,False,10.731603,0.0031534907552931055,False,4.601882,0.0015561248673333083,False,False,
C_00886,LOT_022,False,23.3121,24.5697,25.9934,26.7553,10.8347,11.0772,10.7756,11.5715,4.8959,4.7927,5.0929,4.8196,25.06269,0.0034235467698838905,False,11.50095,0.0029427073584662577,False,4.896886,0.0007235129992167158,False,False,
C_00887,LOT_022,False,19.5816,20.0067,20.9565,20.5978,10.4679,10.4018,10.5644,10.6953,4.3633,4.3035,4.1538,4.338,21.056608,0.007291029167175302,False,10.856006,0.0031542060322231735,False,4.3774185,0.0005133230421278236,False,False,
C_00888,LOT_022,False,23.7956,23.5262,24.1639,24.3077,10.4513,10.4693,11.1877,11.2244,4.3587,4.4453,4.6301,4.7192,24.638172,0.0077220288170708595,False,10.934217,0.003228593423631453,False,4.5685277,0.0008557479063669869,False,False,
C_00889,LOT_022,False,24.6594,25.5351,26.7586,27.2994,9.6328,10.1102,10.5293,10.7372,4.6784,4.8314,4.6907,4.7948,26.371933,0.00581134016248915,False,10.521865,0.002858783965640593,False,4.83172,2.2213564978680445e-06,False,False,
C_00890,LOT_022,False,24.5514,25.0824,25.2552,26.1098,10.6614,11.3079,11.6063,11.6464,4.5037,4.6643,4.7699,4.7208,25.97717,0.006213687112596301,False,11.631241,0.00224542253282335,False,4.7242556,0.00041635806825425964,False,False,
C_00891,LOT_022,False,22.8072,23.922,23.9906,26.1377,10.3984,10.4475,10.5059,10.6956,4.4872,4.9454,4.7787,4.7256,24.382746,0.003199623213873965,False,10.885258,0.003039984173244902,False,4.9129786,-0.0002251482698652496,False,False,
C_00892,LOT_022,False,23.4347,22.2773,23.6971,25.0163,11.9182,11.7391,12.0493,12.7926,5.2935,5.1854,5.3611,5.5029,24.20276,0.01337125483618842,False,12.472289,0.0050915908707512714,False,5.401457,0.001500394672817657,False,False,
C_00893,LOT_022,False,23.5623,24.2641,24.383,25.6162,10.9395,11.1744,11.4726,11.8566,4.6386,4.8662,4.8427,4.8673,24.691967,0.0029712986840142205,False,11.458395,0.0019721875296698655,False,5.1085153,0.0016827448791927756,False,False,
C_00894,LOT_022,False,21.9883,22.9192,23.8603,23.3466,10.8998,11.4608,10.9389,11.4097,4.3138,4.4908,4.3309,4.4336,23.620676,0.004871361393398709,False,11.936652,0.0033045290523105145,False,4.565149,0.0005163113223181822,False,False,
C_00895,LOT_022,False,22.5111,24.2339,24.003,25.1179,9.9604,10.2392,10.4556,10.7021,4.5348,4.539,4.596,4.6132,24.603868,0.002569225586785221,False,10.711783,0.0032818292299906394,False,4.691371,0.0010581316947937032,False,False,
C_00896,LOT_022,False,25.1409,26.4004,26.8136,27.9858,10.183,10.746,10.6534,11.5844,4.4925,4.6395,4.7468,4.6662,27.259007,0.005962545140584302,False,11.089681,0.002386671331193709,False,4.7242556,0.0005885802904764814,False,False,
C_00897,LOT_022,False,25.2026,26.2317,27.6427,28.1937,11.4177,12.0742,12.0372,12.5142,5.0892,5.3684,5.3096,5.2042,27.272497,0.007227758174472385,False,12.342702,0.0018645966105990982,False,5.376247,5.4492563671533954e-05,False,False,
C_00898,LOT_022,True,21.9821,30.7996,45.9795,57.6739,9.7591,13.3053,18.4252,22.2809,4.8299,5.4041,6.4393,7.1609,56.325134,0.17726065470377603,True,21.83096,0.059205967500474715,True,7.06321,0.011521597295337256,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00899,LOT_022,False,21.7467,21.4852,21.2972,22.5225,10.4186,11.0949,10.7114,11.9716,4.4402,4.6126,4.5581,4.7794,22.505417,0.00708483937581381,False,11.392809,0.00206881190405951,False,4.7129188,0.000696658044391211,False,False,
C_00900,LOT_022,False,21.4605,21.4063,21.4962,22.9618,10.7991,11.1597,11.3551,11.3309,4.5916,4.6765,4.6552,4.7071,22.505417,0.007632756042480458,False,11.516508,0.00247783404456244,False,4.7708254,0.0006550374031066903,False,False,
C_00901,LOT_022,False,27.6444,26.0206,28.3419,27.8818,10.195,10.172,10.6051,10.268,4.4862,4.3926,4.5507,4.6996,27.504948,0.010307969877454958,False,10.561962,0.0027080703311496267,False,4.589637,0.0013683111296759723,False,False,
C_00902,LOT_022,False,24.5788,23.8739,24.9629,25.1387,10.1688,10.4455,10.9843,11.1191,4.8847,4.8727,4.8355,4.812,25.22581,0.009388257620069722,False,10.789993,0.002392314487033426,False,4.9814324,0.0007550863742828367,False,False,
C_00903,LOT_022,False,23.8086,24.7593,26.8693,26.7148,9.9292,10.157,10.2854,10.6703,4.6251,4.4735,4.7221,4.5476,25.109638,0.0024329042646620033,False,10.574901,0.0029020876884460448,False,4.6244316,0.0010481361813015437,False,False,
C_00904,LOT_022,False,24.1287,24.3777,25.6615,25.1018,10.7084,11.0851,11.4499,11.7621,4.9031,4.7019,4.8044,4.7901,25.470783,0.007590855789184565,False,11.483354,0.00276565010282728,False,4.813167,0.0007726881610022637,False,False,
C_00905,LOT_022,False,23.2576,23.3088,23.7491,24.6998,10.7024,10.7974,11.1118,11.2067,4.2289,4.0283,4.0877,4.2703,24.348114,0.0072174584282769,False,11.268182,0.0032693180614047604,False,4.2351837,0.0014366924709743939,False,False,
C_00906,LOT_022,False,23.0403,23.6553,23.9757,24.3658,10.4647,11.0199,10.9415,11.1143,5.2542,5.4062,5.2456,5.4592,24.56186,0.006295549519856768,False,11.298989,0.0019381201108296725,False,5.4247375,0.00012873231569925862,False,False,
C_00907,LOT_022,False,25.8462,26.4785,25.5265,27.2146,11.0755,11.3989,11.4092,11.5754,4.6773,4.6754,4.6408,4.5827,27.335913,0.005954254892137313,False,11.88587,0.0033817359712388826,False,4.775251,0.0006934091091156022,False,False,
C_00908,LOT_022,False,21.9257,21.863,23.9472,22.7014,11.6405,11.2522,11.4678,11.1834,4.7566,4.6503,4.7545,4.9476,22.797453,0.006489256434970435,False,11.727244,0.003298919285668266,False,4.858071,0.0014428531275855194,False,False,
C_00909,LOT_022,False,22.4525,22.6195,22.7327,23.6688,9.7238,9.9211,10.2781,9.9621,4.7485,4.6188,4.6433,4.8364,23.655258,0.007192765129937075,False,10.290938,0.0025683220651414717,False,4.7783585,0.0011080448574490001,False,False,
C_00910,LOT_022,False,21.447,22.8982,22.7986,23.5608,9.9721,10.0658,10.5146,10.6862,4.3522,4.1294,4.2562,4.1639,23.676544,0.005405167982313374,False,10.597919,0.0036952740563286715,False,4.318881,0.0013158405197991236,False,False,
C_00911,LOT_022,False,24.2866,24.2322,24.6142,24.7343,10.409,10.4159,11.1095,11.2757,4.6275,4.7476,4.6734,4.9052,24.999126,0.005325878016153979,False,10.934217,0.0035994267569647853,False,4.7839427,0.00025237985716925545,False,False,
C_00912,LOT_022,True,26.2999,41.1116,64.6412,83.1859,11.6518,24.4799,44.1595,59.0066,5.0803,5.4686,6.3616,6.6779,82.52512,0.2875939138624403,True,58.931824,0.23924947035047742,True,6.6038013,0.0078833420170678,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00913,LOT_022,False,25.5542,26.0987,27.9849,28.5941,10.3464,11.2665,11.161,11.2216,5.0409,5.0563,4.9587,5.0777,26.983377,0.006143593449062765,False,11.83569,0.003952705171373151,False,5.1597285,0.0007182536602020247,False,False,
C_00914,LOT_022,False,24.9377,26.9013,26.8646,26.9958,10.3347,10.3761,10.4597,10.4512,4.4045,4.5017,4.5585,4.8398,27.567215,0.004624409484863288,False,10.731603,0.0024687685330708874,False,4.6297855,0.0008894829008314373,False,False,
C_00915,LOT_022,False,24.2834,23.9497,25.4715,26.8523,11.0476,11.2371,12.1789,12.7431,4.56,4.5358,4.6463,4.7014,25.031218,0.007510538715786404,False,11.701144,0.0032225292947557246,False,4.7363024,0.0013923776096767845,False,False,
C_00916,LOT_022,False,24.4977,24.3412,25.68,26.6493,10.2581,10.3033,10.3677,10.8471,4.8974,4.8838,5.0502,5.0993,25.546251,0.008368411784701872,False,10.731603,0.002974324088626437,False,5.009448,0.0008725559128655333,False,False,
C_00917,LOT_022,False,21.8912,21.9648,23.1159,23.2559,10.906,10.6717,11.2327,10.9862,5.0543,4.8173,4.8989,4.7527,23.026608,0.007373663287692598,False,11.284804,0.0042576690567864344,False,4.9302897,0.0007846510092417374,False,False,
C_00918,LOT_022,False,21.6215,22.5137,23.1476,23.8558,10.9544,10.7163,11.4331,11.0989,5.056,5.127,5.0453,5.0463,23.25517,0.005149102931552463,False,11.284804,0.003947946834564207,False,5.1759233,0.00033974546856350524,False,False,
C_00919,LOT_022,False,23.1552,23.7261,24.4866,24.7061,9.8492,9.74,10.0496,9.7826,4.7241,4.6985,4.9737,4.9626,24.536205,0.005625731192694778,False,10.225864,0.0033740584055582667,False,4.8245697,0.0008754840426974818,False,False,
C_00920,LOT_022,False,23.1949,23.2388,24.7727,24.4465,9.7956,10.3007,10.9492,10.9835,4.5682,4.6715,4.7491,4.7926,24.255308,0.007059084383646639,False,10.7298155,0.0029799686325920893,False,4.7836967,0.0007791434129079184,False,False,
C_00921,LOT_023,False,24.5412,23.7218,23.553,24.9287,8.7067,8.7165,8.7362,8.6354,3.8151,3.8475,3.8085,3.8827,25.22581,0.010444507620069703,False,8.899608,0.0012715809610154899,False,3.9544694,0.0007428433497746775,False,False,
C_00922,LOT_023,False,24.0483,24.2982,25.1369,24.6877,8.0064,7.8597,8.3099,8.2815,4.3712,4.4063,4.4989,4.4086,25.04846,0.0052101389355129575,False,8.147606,0.0019993464999728725,False,4.4973617,0.000632372638914321,False,False,
C_00923,LOT_023,False,25.0826,25.8458,26.2236,26.3459,7.6726,7.9122,7.9066,8.1475,4.1228,3.9932,4.2554,4.2408,26.762857,0.006368454424540198,False,8.148975,0.0016442734188503666,False,4.1708593,0.0012337453948126909,False,False,
C_00924,LOT_023,False,22.6874,23.7037,24.2632,24.5632,7.3191,7.4432,7.5696,7.7035,4.2115,4.2133,4.4033,4.5135,24.371922,0.004640427356296106,False,7.6841598,0.001673331636852688,False,4.3288803,0.0008026410420735659,False,False,
C_00925,LOT_023,False,26.6423,27.4061,28.238,29.0979,7.1844,7.1418,7.4228,7.6014,4.5081,4.4233,4.4373,4.4073,27.94419,0.003736729664272742,False,7.592185,0.003127673753102621,False,4.5279794,0.0007269400967491982,False,False,
C_00926,LOT_023,False,23.5696,24.5718,25.9005,26.0447,7.9113,7.8986,7.9381,7.9917,4.0356,3.9968,4.2667,4.2356,25.076181,0.003502648692660864,False,8.113996,0.0014958024448818625,False,4.1408057,0.0010000397311316603,False,False,
C_00927,LOT_023,False,24.0577,25.2772,26.5067,27.7095,7.9608,8.0675,8.7429,8.6512,4.1244,3.9444,4.0617,3.9745,26.227497,0.006599285422431094,False,8.585949,0.0036003398895263616,False,4.1167555,0.0011969130939907505,False,False,
C_00928,LOT_023,False,24.6849,24.8173,24.4783,25.2875,8.2035,8.361,8.3146,8.5019,4.168,4.3509,4.2641,4.4979,25.760672,0.006551191775004073,False,8.585949,0.0015621454450819182,False,4.357168,4.352915022108143e-05,False,False,
C_00929,LOT_023,False,25.2679,25.7268,26.2216,27.6845,7.2909,7.5577,7.6365,7.8049,4.4813,4.2772,4.5572,4.6271,26.92804,0.008341941324869786,False,7.808452,0.0017413342316945418,False,4.432341,0.0010773687415652827,False,False,
C_00930,LOT_023,False,25.3334,26.4002,28.0023,27.6827,8.3034,8.088,8.2151,8.6578,3.8993,3.7683,3.7192,4.0182,27.258171,0.005958132510715049,False,8.626443,0.003739186869727246,False,3.9252474,0.0010899127138985529,False,False,
C_00931,LOT_023,False,22.9211,23.4606,24.3355,23.6044,7.6383,7.6823,7.7568,7.4547,4.0767,4.1596,4.1698,4.2607,24.456194,0.006913846694098582,False,7.735687,0.00037074152098761883,False,4.187035,0.00019052141507466504,False,False,
C_00932,LOT_023,False,22.7342,24.7474,24.0818,24.2758,7.7414,7.6449,7.9972,8.1847,3.9277,3.7426,3.7535,3.9387,25.173626,0.0029599024030897425,False,8.085351,0.0030586874326070162,False,3.9155252,0.0012008694304360289,False,False,
C_00933,LOT_023,True,22.6956,35.0725,56.4916,73.5937,7.7607,11.819,18.2188,23.1839,3.9888,4.5279,5.0449,5.5777,72.98878,0.2633074802822537,True,22.996479,0.0776213821834988,True,5.5763135,0.007280649275249906,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00934,LOT_023,False,22.5234,22.8585,24.5363,24.7883,8.2269,8.2491,8.3996,8.1285,4.4373,4.3567,4.3674,4.3728,23.955812,0.00762022537655301,False,8.585949,0.0023392287784152537,False,4.4206877,0.0004443588574727375,False,False,
C_00935,LOT_023,False,24.7075,24.4594,25.0409,25.3089,8.1693,8.317,8.4259,8.487,3.9343,3.8346,4.0509,4.0488,25.649567,0.008265046183268239,False,8.585949,0.001867701000637477,False,3.9637773,0.0008970646089977688,False,False,
C_00936,LOT_023,False,26.3432,26.0703,26.2106,26.6509,8.4791,8.2465,8.3466,8.5581,4.2175,4.2377,4.3102,4.4262,27.1235,0.00731389461093479,False,8.675136,0.0029766361978319006,False,4.3336086,0.0006660321341620534,False,False,
C_00937,LOT_023,False,25.3337,25.5218,26.4089,27.8929,7.3564,7.551,7.3925,7.6431,4.065,4.0301,4.1214,4.2398,26.782934,0.008757876311408156,False,7.762962,0.0014719573921627457,False,4.161729,0.000914089298248291,False,False,
C_00938,LOT_023,False,26.6753,25.9855,26.9241,26.9856,7.9254,7.8253,8.2498,8.1317,4.3444,4.4684,4.4919,4.5929,27.021183,0.007192243152194565,False,8.154785,0.0022880913628472196,False,4.485494,0.00011870928340488061,False,False,
C_00939,LOT_023,False,23.7103,24.146,24.0285,24.7867,7.8858,8.0811,7.9906,8.2976,3.947,4.0222,4.0565,4.1772,24.700989,0.0038540886773003416,False,8.585949,0.0035058954450819277,False,4.064038,0.0002905402766333702,False,False,
C_00940,LOT_023,False,22.8581,23.3891,22.4607,24.1318,7.6765,7.9663,7.8654,8.1635,4.3087,4.2734,4.3713,4.348,24.354279,0.006702628919813374,False,8.148975,0.0012685789744059219,False,4.3516426,0.0005433514489067951,False,False,
C_00941,LOT_023,False,25.3556,26.872,27.9583,29.1313,8.6072,8.4937,8.5063,8.9427,4.475,4.4602,4.6383,4.6707,27.646341,0.005377370304531522,False,8.83837,0.0023935439109802215,False,4.562794,0.0007124597814347982,False,False,
C_00942,LOT_023,False,24.1351,23.7175,25.2491,25.7497,7.3901,7.6354,7.7375,8.1764,4.0286,3.9944,4.0175,4.086,25.031218,0.009123038715786395,False,7.808452,0.0012017508983612078,False,4.1408057,0.0010167063977983251,False,False,
C_00943,LOT_023,False,23.6179,24.1485,25.1409,26.5174,7.9867,7.9266,8.1374,8.2015,4.2086,4.3614,4.3393,4.3238,24.691967,0.0037740764617920025,False,8.113996,0.001301358000437421,False,4.3906026,0.00020279575453864397,False,False,
C_00944,LOT_023,True,25.7072,40.0874,64.0443,82.6594,8.603,14.6699,23.3033,30.0352,4.2722,4.6718,5.4641,6.0321,83.2224,0.29954858924018013,True,30.09758,0.10713666636149088,True,5.833441,0.008066949865553112,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00945,LOT_023,False,25.4538,26.4299,27.5076,27.05,7.9173,7.8101,8.1845,8.1501,4.5855,4.616,4.616,4.6989,27.118134,0.004779399617513021,False,8.154785,0.002393646918402776,False,4.648319,0.00022443588574727613,False,False,
C_00946,LOT_023,False,23.127,23.3977,23.6926,23.976,7.5109,7.3521,7.548,7.6411,3.9241,4.0305,4.019,4.1133,24.42861,0.007159096166822643,False,7.7408,0.0026993048879835335,False,4.0413494,7.534313201904317e-05,False,False,
